1750,20,196,1,1,3
1750,20,152,1,1,3
1750,20,185,1,1,3
1750,20,194,1,1,3
1750,20,174,1,1,3
1750,20,161,1,1,3
1750,20,197,1,1,3
1750,20,226,1,1,3
1750,20,211,1,1,3
1750,20,177,1,1,3
1750,20,177,1,1,3
1750,20,176,1,1,3
1750,20,215,1,1,3
1750,20,175,1,1,3
1750,20,175,1,1,3
1750,20,152,1,1,3
1750,20,210,1,1,3
1750,20,173,1,1,3
1750,20,155,1,1,3
1750,20,173,1,1,3
1750,20,141,1,1,3
1750,20,168,1,1,3
1750,20,173,1,1,3
1750,20,241,1,1,3
1750,20,203,1,1,3
1750,20,210,1,1,3
1750,20,184,1,1,3
1750,20,201,1,1,3
1750,20,205,1,1,3
1750,20,225,1,1,3
1750,20,232,1,1,3
1750,20,205,1,1,3
1750,20,281,1,1,3
1750,20,187,1,1,3
1750,20,187,1,1,3
1750,20,211,1,1,3
1750,20,171,1,1,3
1750,20,154,1,1,3
1750,20,225,1,1,3
1750,20,177,1,1,3
1750,20,241,1,1,3
1750,20,222,1,1,3
1750,20,184,1,1,3
1750,20,186,1,1,3
1750,20,198,1,1,3
1750,20,208,1,1,3
1750,20,202,1,1,3
1750,20,170,1,1,3
1750,20,193,1,1,3
1750,20,223,1,1,3
