450,20,137,1,1,3
450,20,161,1,1,3
450,20,142,1,1,3
450,20,216,1,1,3
450,20,176,1,1,3
450,20,169,1,1,3
450,20,134,1,1,3
450,20,218,1,1,3
450,20,150,1,1,3
450,20,117,1,1,3
450,20,145,1,1,3
450,20,129,1,1,3
450,20,233,1,1,3
450,20,135,1,1,3
450,20,130,1,1,3
450,20,164,1,1,3
450,20,198,1,1,3
450,20,215,1,1,3
450,20,153,1,1,3
450,20,249,1,1,3
450,20,175,1,1,3
450,20,232,1,1,3
450,20,210,1,1,3
450,20,213,1,1,3
450,20,151,1,1,3
450,20,148,1,1,3
450,20,136,1,1,3
450,20,160,1,1,3
450,20,168,1,1,3
450,20,134,1,1,3
450,20,222,1,1,3
450,20,161,1,1,3
450,20,170,1,1,3
450,20,153,1,1,3
450,20,180,1,1,3
450,20,162,1,1,3
450,20,162,1,1,3
450,20,119,1,1,3
450,20,136,1,1,3
450,20,208,1,1,3
450,20,169,1,1,3
450,20,138,1,1,3
450,20,251,1,1,3
450,20,169,1,1,3
450,20,115,1,1,3
450,20,155,1,1,3
450,20,175,1,1,3
450,20,151,1,1,3
450,20,250,1,1,3
450,20,190,1,1,3
